name,image,property,variation,scale,rating,attempt
Matti,im6,sat,1.4,grades,1,0

Matti,im6,sat,1.2,grades,1,0

Matti,im6,sat,0.9,grades,4,0

Matti,im6,sat,0.75,grades,6,0

Matti,im6,sat,1,1_50,40,0

Matti,im6,sat,1.6,1_50,46,0

Matti,im6,sat,1.4,1_50,36,0

Matti,im6,sat,1.2,1_50,49,0

Matti,im6,sat,0.9,1_50,24,0

Matti,im6,sat,0.75,1_50,7,0
