name,image,property,variation,scale,rating,attempt
,,,,,,
Chris,im6,sat,1.6,words,gut,1
,,,,,,
Chris,im6,sat,0.9,words,mittel,1
,,,,,,
Chris,im6,sat,1.4,words,schlecht,1
,,,,,,
Chris,im6,sat,1.2,words,sehr gut,1
,,,,,,
Chris,im6,sat,0.75,words,schlecht,1
,,,,,,
Chris,im6,sat,1,words,mittel,1
,,,,,,
Chris,im6,sat,1.6,grades,1-,1
,,,,,,
Chris,im6,sat,0.9,grades,3,1
,,,,,,
Chris,im6,sat,1.4,grades,3+,1
,,,,,,
Chris,im6,sat,1.2,grades,1,1
,,,,,,
Chris,im6,sat,0.75,grades,3,1
,,,,,,
Chris,im6,sat,1,grades,2+,1
,,,,,,
Chris,im6,sat,1.6,1_50,48,1
,,,,,,
Chris,im6,sat,0.9,1_50,30,1
,,,,,,
Chris,im6,sat,1.4,1_50,36,1
,,,,,,
Chris,im6,sat,1.2,1_50,50,1
,,,,,,
Chris,im6,sat,0.75,1_50,17,1
,,,,,,
Chris,im6,sat,1,1_50,42,1
